edition	version	module	ordinal	name
classic	1.00	D2Lang.dll	10031	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.00	D2Lang.dll	10032	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.00	D2Lang.dll	10033	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.00	D2Lang.dll	10034	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.00	D2Lang.dll	10035	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.00	D2Lang.dll	10036	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.00	D2Lang.dll	10037	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.00	D2Lang.dll	10038	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.00	D2Lang.dll	10039	?strlen@Unicode@@SIHPBU1@@Z
classic	1.00	D2Lang.dll	10040	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.00	D2Lang.dll	10041	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.00	D2Lang.dll	10042	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.00	D2Lang.dll	10043	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.00	D2Lang.dll	10044	?strstr@Unicode@@SIPBU1@PBU1@0@Z
classic	1.00	D2Lang.dll	10045	?strstri@Unicode@@SIPBU1@PBU1@0@Z
classic	1.00	D2Lang.dll	10046	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.00	D2Lang.dll	10047	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.00	D2Lang.dll	10048	?toLower@Unicode@@QBE?AU1@XZ
classic	1.00	D2Lang.dll	10049	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.00	D2Lang.dll	10050	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.00	D2Lang.dll	10051	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.00	D2Lang.dll	10052	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.00	D2Lang.dll	10053	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.00	D2Lang.dll	10054	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.00	D2Lang.dll	10055	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.00	D2Lang.dll	10056	?unloadSysMap@Unicode@@SIXXZ
classic	1.00	D2Lang.dll	10057	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.00	D2Lang.dll	10058	?utfwidth@Unicode@@QBEHXZ
classic	1.00	D2Lang.dll	10059	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.00_Beta	D2Lang.dll	10009	??0Unicode@@QAE@G@Z
classic	1.00_Beta	D2Lang.dll	10010	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.00_Beta	D2Lang.dll	10011	??BUnicode@@QBEGXZ
classic	1.00_Beta	D2Lang.dll	10012	??_FUnicode@@QAEXXZ
classic	1.00_Beta	D2Lang.dll	10013	?_toLowerTable@Unicode@@0PAGA
classic	1.00_Beta	D2Lang.dll	10014	?_toUpperTable@Unicode@@0PAGA
classic	1.00_Beta	D2Lang.dll	10015	?compare@Unicode@@QBEHU1@@Z
classic	1.00_Beta	D2Lang.dll	10016	?compare@Unicode@@SIHU1@0@Z
classic	1.00_Beta	D2Lang.dll	10017	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.00_Beta	D2Lang.dll	10018	?isASCII@Unicode@@QBEHXZ
classic	1.00_Beta	D2Lang.dll	10019	?isAlpha@Unicode@@QBEHXZ
classic	1.00_Beta	D2Lang.dll	10020	?isLeftToRight@Unicode@@QBEHXZ
classic	1.00_Beta	D2Lang.dll	10021	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.00_Beta	D2Lang.dll	10022	?isNewline@Unicode@@QBEHXZ
classic	1.00_Beta	D2Lang.dll	10023	?isPipe@Unicode@@QBEHXZ
classic	1.00_Beta	D2Lang.dll	10024	?isWhitespace@Unicode@@QBEHXZ
classic	1.00_Beta	D2Lang.dll	10025	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.00_Beta	D2Lang.dll	10026	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.00_Beta	D2Lang.dll	10027	?sprintf@Unicode@@SAXPAU1@PBU1@ZZ
classic	1.00_Beta	D2Lang.dll	10028	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.00_Beta	D2Lang.dll	10029	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.00_Beta	D2Lang.dll	10030	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.00_Beta	D2Lang.dll	10031	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.00_Beta	D2Lang.dll	10032	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.00_Beta	D2Lang.dll	10033	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.00_Beta	D2Lang.dll	10034	?strlen@Unicode@@SIHPBU1@@Z
classic	1.00_Beta	D2Lang.dll	10035	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.00_Beta	D2Lang.dll	10036	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.00_Beta	D2Lang.dll	10037	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.00_Beta	D2Lang.dll	10038	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.00_Beta	D2Lang.dll	10039	?strstr@Unicode@@SIPBU1@PBU1@0@Z
classic	1.00_Beta	D2Lang.dll	10040	?strstri@Unicode@@SIPBU1@PBU1@0@Z
classic	1.00_Beta	D2Lang.dll	10041	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.00_Beta	D2Lang.dll	10042	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.00_Beta	D2Lang.dll	10043	?toLower@Unicode@@QBE?AU1@XZ
classic	1.00_Beta	D2Lang.dll	10044	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.00_Beta	D2Lang.dll	10045	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.00_Beta	D2Lang.dll	10046	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.00_Beta	D2Lang.dll	10047	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.00_Beta	D2Lang.dll	10048	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.00_Beta	D2Lang.dll	10049	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.00_Beta	D2Lang.dll	10050	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.00_Beta	D2Lang.dll	10051	?unloadSysMap@Unicode@@SIXXZ
classic	1.00_Beta	D2Lang.dll	10052	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.00_Beta	D2Lang.dll	10053	?utfwidth@Unicode@@QBEHXZ
classic	1.00_Beta	D2Lang.dll	10054	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.01	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.01	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.01	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.01	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.01	D2Lang.dll	10018	?_toLowerTable@Unicode@@0PAGA
classic	1.01	D2Lang.dll	10019	?_toUpperTable@Unicode@@0PAGA
classic	1.01	D2Lang.dll	10020	?compare@Unicode@@QBEHU1@@Z
classic	1.01	D2Lang.dll	10021	?compare@Unicode@@SIHU1@0@Z
classic	1.01	D2Lang.dll	10022	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.01	D2Lang.dll	10023	?isASCII@Unicode@@QBEHXZ
classic	1.01	D2Lang.dll	10024	?isAlpha@Unicode@@QBEHXZ
classic	1.01	D2Lang.dll	10025	?isLeftToRight@Unicode@@QBEHXZ
classic	1.01	D2Lang.dll	10026	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.01	D2Lang.dll	10027	?isNewline@Unicode@@QBEHXZ
classic	1.01	D2Lang.dll	10028	?isPipe@Unicode@@QBEHXZ
classic	1.01	D2Lang.dll	10029	?isWhitespace@Unicode@@QBEHXZ
classic	1.01	D2Lang.dll	10030	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.01	D2Lang.dll	10031	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.01	D2Lang.dll	10032	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.01	D2Lang.dll	10033	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.01	D2Lang.dll	10034	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.01	D2Lang.dll	10035	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.01	D2Lang.dll	10036	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.01	D2Lang.dll	10037	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.01	D2Lang.dll	10038	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.01	D2Lang.dll	10039	?strlen@Unicode@@SIHPBU1@@Z
classic	1.01	D2Lang.dll	10040	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.01	D2Lang.dll	10041	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.01	D2Lang.dll	10042	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.01	D2Lang.dll	10043	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.01	D2Lang.dll	10044	?strstr@Unicode@@SIPBU1@PBU1@0@Z
classic	1.01	D2Lang.dll	10045	?strstri@Unicode@@SIPBU1@PBU1@0@Z
classic	1.01	D2Lang.dll	10046	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.01	D2Lang.dll	10047	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.01	D2Lang.dll	10048	?toLower@Unicode@@QBE?AU1@XZ
classic	1.01	D2Lang.dll	10049	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.01	D2Lang.dll	10050	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.01	D2Lang.dll	10051	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.01	D2Lang.dll	10052	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.01	D2Lang.dll	10053	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.01	D2Lang.dll	10054	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.01	D2Lang.dll	10055	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.01	D2Lang.dll	10056	?unloadSysMap@Unicode@@SIXXZ
classic	1.01	D2Lang.dll	10057	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.01	D2Lang.dll	10058	?utfwidth@Unicode@@QBEHXZ
classic	1.01	D2Lang.dll	10059	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.02	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.02	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.02	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.02	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.02	D2Lang.dll	10018	?_toLowerTable@Unicode@@0PAGA
classic	1.02	D2Lang.dll	10019	?_toUpperTable@Unicode@@0PAGA
classic	1.02	D2Lang.dll	10020	?compare@Unicode@@QBEHU1@@Z
classic	1.02	D2Lang.dll	10021	?compare@Unicode@@SIHU1@0@Z
classic	1.02	D2Lang.dll	10022	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.02	D2Lang.dll	10023	?isASCII@Unicode@@QBEHXZ
classic	1.02	D2Lang.dll	10024	?isAlpha@Unicode@@QBEHXZ
classic	1.02	D2Lang.dll	10025	?isLeftToRight@Unicode@@QBEHXZ
classic	1.02	D2Lang.dll	10026	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.02	D2Lang.dll	10027	?isNewline@Unicode@@QBEHXZ
classic	1.02	D2Lang.dll	10028	?isPipe@Unicode@@QBEHXZ
classic	1.02	D2Lang.dll	10029	?isWhitespace@Unicode@@QBEHXZ
classic	1.02	D2Lang.dll	10030	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.02	D2Lang.dll	10031	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.02	D2Lang.dll	10032	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.02	D2Lang.dll	10033	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.02	D2Lang.dll	10034	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.02	D2Lang.dll	10035	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.02	D2Lang.dll	10036	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.02	D2Lang.dll	10037	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.02	D2Lang.dll	10038	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.02	D2Lang.dll	10039	?strlen@Unicode@@SIHPBU1@@Z
classic	1.02	D2Lang.dll	10040	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.02	D2Lang.dll	10041	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.02	D2Lang.dll	10042	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.02	D2Lang.dll	10043	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.02	D2Lang.dll	10044	?strstr@Unicode@@SIPBU1@PBU1@0@Z
classic	1.02	D2Lang.dll	10045	?strstri@Unicode@@SIPBU1@PBU1@0@Z
classic	1.02	D2Lang.dll	10046	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.02	D2Lang.dll	10047	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.02	D2Lang.dll	10048	?toLower@Unicode@@QBE?AU1@XZ
classic	1.02	D2Lang.dll	10049	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.02	D2Lang.dll	10050	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.02	D2Lang.dll	10051	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.02	D2Lang.dll	10052	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.02	D2Lang.dll	10053	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.02	D2Lang.dll	10054	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.02	D2Lang.dll	10055	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.02	D2Lang.dll	10056	?unloadSysMap@Unicode@@SIXXZ
classic	1.02	D2Lang.dll	10057	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.02	D2Lang.dll	10058	?utfwidth@Unicode@@QBEHXZ
classic	1.02	D2Lang.dll	10059	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.03	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.03	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.03	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.03	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.03	D2Lang.dll	10018	?_toLowerTable@Unicode@@0PAGA
classic	1.03	D2Lang.dll	10019	?_toUpperTable@Unicode@@0PAGA
classic	1.03	D2Lang.dll	10020	?compare@Unicode@@QBEHU1@@Z
classic	1.03	D2Lang.dll	10021	?compare@Unicode@@SIHU1@0@Z
classic	1.03	D2Lang.dll	10022	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.03	D2Lang.dll	10023	?isASCII@Unicode@@QBEHXZ
classic	1.03	D2Lang.dll	10024	?isAlpha@Unicode@@QBEHXZ
classic	1.03	D2Lang.dll	10025	?isLeftToRight@Unicode@@QBEHXZ
classic	1.03	D2Lang.dll	10026	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.03	D2Lang.dll	10027	?isNewline@Unicode@@QBEHXZ
classic	1.03	D2Lang.dll	10028	?isPipe@Unicode@@QBEHXZ
classic	1.03	D2Lang.dll	10029	?isWhitespace@Unicode@@QBEHXZ
classic	1.03	D2Lang.dll	10030	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.03	D2Lang.dll	10031	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.03	D2Lang.dll	10032	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.03	D2Lang.dll	10033	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.03	D2Lang.dll	10034	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.03	D2Lang.dll	10035	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.03	D2Lang.dll	10036	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.03	D2Lang.dll	10037	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.03	D2Lang.dll	10038	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.03	D2Lang.dll	10039	?strlen@Unicode@@SIHPBU1@@Z
classic	1.03	D2Lang.dll	10040	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.03	D2Lang.dll	10041	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.03	D2Lang.dll	10042	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.03	D2Lang.dll	10043	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.03	D2Lang.dll	10044	?strstr@Unicode@@SIPBU1@PBU1@0@Z
classic	1.03	D2Lang.dll	10045	?strstri@Unicode@@SIPBU1@PBU1@0@Z
classic	1.03	D2Lang.dll	10046	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.03	D2Lang.dll	10047	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.03	D2Lang.dll	10048	?toLower@Unicode@@QBE?AU1@XZ
classic	1.03	D2Lang.dll	10049	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.03	D2Lang.dll	10050	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.03	D2Lang.dll	10051	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.03	D2Lang.dll	10052	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.03	D2Lang.dll	10053	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.03	D2Lang.dll	10054	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.03	D2Lang.dll	10055	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.03	D2Lang.dll	10056	?unloadSysMap@Unicode@@SIXXZ
classic	1.03	D2Lang.dll	10057	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.03	D2Lang.dll	10058	?utfwidth@Unicode@@QBEHXZ
classic	1.03	D2Lang.dll	10059	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.04b	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.04b	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.04b	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.04b	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.04b	D2Lang.dll	10018	?_toLowerTable@Unicode@@0PAGA
classic	1.04b	D2Lang.dll	10019	?_toUpperTable@Unicode@@0PAGA
classic	1.04b	D2Lang.dll	10020	?compare@Unicode@@QBEHU1@@Z
classic	1.04b	D2Lang.dll	10021	?compare@Unicode@@SIHU1@0@Z
classic	1.04b	D2Lang.dll	10022	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.04b	D2Lang.dll	10023	?isASCII@Unicode@@QBEHXZ
classic	1.04b	D2Lang.dll	10024	?isAlpha@Unicode@@QBEHXZ
classic	1.04b	D2Lang.dll	10025	?isLeftToRight@Unicode@@QBEHXZ
classic	1.04b	D2Lang.dll	10026	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.04b	D2Lang.dll	10027	?isNewline@Unicode@@QBEHXZ
classic	1.04b	D2Lang.dll	10028	?isPipe@Unicode@@QBEHXZ
classic	1.04b	D2Lang.dll	10029	?isWhitespace@Unicode@@QBEHXZ
classic	1.04b	D2Lang.dll	10030	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.04b	D2Lang.dll	10031	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.04b	D2Lang.dll	10032	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.04b	D2Lang.dll	10033	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.04b	D2Lang.dll	10034	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.04b	D2Lang.dll	10035	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.04b	D2Lang.dll	10036	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.04b	D2Lang.dll	10037	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.04b	D2Lang.dll	10038	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.04b	D2Lang.dll	10039	?strlen@Unicode@@SIHPBU1@@Z
classic	1.04b	D2Lang.dll	10040	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.04b	D2Lang.dll	10041	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.04b	D2Lang.dll	10042	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.04b	D2Lang.dll	10043	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.04b	D2Lang.dll	10044	?strstr@Unicode@@SIPAU1@PBU1@0@Z
classic	1.04b	D2Lang.dll	10045	?strstri@Unicode@@SIPAU1@PBU1@0@Z
classic	1.04b	D2Lang.dll	10046	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.04b	D2Lang.dll	10047	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.04b	D2Lang.dll	10048	?toLower@Unicode@@QBE?AU1@XZ
classic	1.04b	D2Lang.dll	10049	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.04b	D2Lang.dll	10050	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.04b	D2Lang.dll	10051	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.04b	D2Lang.dll	10052	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.04b	D2Lang.dll	10053	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.04b	D2Lang.dll	10054	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.04b	D2Lang.dll	10055	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.04b	D2Lang.dll	10056	?unloadSysMap@Unicode@@SIXXZ
classic	1.04b	D2Lang.dll	10057	?utfnwidth@Unicode@@SIIPBU1@H@Z
classic	1.04b	D2Lang.dll	10058	?utfwidth@Unicode@@QBEHXZ
classic	1.04b	D2Lang.dll	10059	?win2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.04c	D2Lang.dll	10014	??0Unicode@@QAE@G@Z
classic	1.04c	D2Lang.dll	10015	??4Unicode@@QAEAAU0@ABU0@@Z
classic	1.04c	D2Lang.dll	10016	??BUnicode@@QBEGXZ
classic	1.04c	D2Lang.dll	10017	??_FUnicode@@QAEXXZ
classic	1.04c	D2Lang.dll	10018	?_toLowerTable@Unicode@@0PAGA
classic	1.04c	D2Lang.dll	10019	?_toUpperTable@Unicode@@0PAGA
classic	1.04c	D2Lang.dll	10020	?compare@Unicode@@QBEHU1@@Z
classic	1.04c	D2Lang.dll	10021	?compare@Unicode@@SIHU1@0@Z
classic	1.04c	D2Lang.dll	10022	?directionality@Unicode@@QAE?AW4Direction@1@XZ
classic	1.04c	D2Lang.dll	10023	?isASCII@Unicode@@QBEHXZ
classic	1.04c	D2Lang.dll	10024	?isAlpha@Unicode@@QBEHXZ
classic	1.04c	D2Lang.dll	10025	?isLeftToRight@Unicode@@QBEHXZ
classic	1.04c	D2Lang.dll	10026	?isLineBreak@Unicode@@SIHPBU1@I@Z
classic	1.04c	D2Lang.dll	10027	?isNewline@Unicode@@QBEHXZ
classic	1.04c	D2Lang.dll	10028	?isPipe@Unicode@@QBEHXZ
classic	1.04c	D2Lang.dll	10029	?isWhitespace@Unicode@@QBEHXZ
classic	1.04c	D2Lang.dll	10030	?isWordEnd@Unicode@@SIHPBU1@I@Z
classic	1.04c	D2Lang.dll	10031	?loadSysMap@Unicode@@SIHPAUHD2ARCHIVE__@@PBD@Z
classic	1.04c	D2Lang.dll	10032	?sprintf@Unicode@@SAXHPAU1@PBU1@ZZ
classic	1.04c	D2Lang.dll	10033	?strcat@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.04c	D2Lang.dll	10034	?strchr@Unicode@@SIPAU1@PBU1@U1@@Z
classic	1.04c	D2Lang.dll	10035	?strcmp@Unicode@@SIHPBU1@0@Z
classic	1.04c	D2Lang.dll	10036	?strcoll@Unicode@@SIHPBU1@0@Z
classic	1.04c	D2Lang.dll	10037	?strcpy@Unicode@@SIPAU1@PAU1@PBU1@@Z
classic	1.04c	D2Lang.dll	10038	?stricmp@Unicode@@SIHPBU1@0@Z
classic	1.04c	D2Lang.dll	10039	?strlen@Unicode@@SIHPBU1@@Z
classic	1.04c	D2Lang.dll	10040	?strncat@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.04c	D2Lang.dll	10041	?strncoll@Unicode@@SIHPBU1@0H@Z
classic	1.04c	D2Lang.dll	10042	?strncpy@Unicode@@SIPAU1@PAU1@PBU1@H@Z
classic	1.04c	D2Lang.dll	10043	?strnicmp@Unicode@@SIHPBU1@0I@Z
classic	1.04c	D2Lang.dll	10044	?strstr@Unicode@@SIPAU1@PBU1@0@Z
classic	1.04c	D2Lang.dll	10045	?strstri@Unicode@@SIPAU1@PBU1@0@Z
classic	1.04c	D2Lang.dll	10046	?sys2Unicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.04c	D2Lang.dll	10047	?sysWidth@Unicode@@SIKPBU1@H@Z
classic	1.04c	D2Lang.dll	10048	?toLower@Unicode@@QBE?AU1@XZ
classic	1.04c	D2Lang.dll	10049	?toUnicode@Unicode@@SIPAU1@PAU1@PBDH@Z
classic	1.04c	D2Lang.dll	10050	?toUpper@Unicode@@QBE?AU1@XZ
classic	1.04c	D2Lang.dll	10051	?toUtf@Unicode@@SIPADPADPBU1@H@Z
classic	1.04c	D2Lang.dll	10052	?unicode2Sys@Unicode@@SIPADPADPBU1@H@Z
classic	1.04c	D2Lang.dll	10053	?unicode2Win@Unicode@@SIPADPADPBU1@H@Z
classic	1.04c	D2Lang.dll	10054	?unicodeWidth@Unicode@@SIKPBDH@Z
classic	1.04c	D2Lang.dll	10055	?unicodenwidth@Unicode@@SIIPBDH@Z
classic	1.04c	D2Lang.dll	10056	?unloadSysMap@Unicode@@SIXXZ
classic	1.04c	D2Lang.dll	10057	?utfnwidth@Unicode@@SIIPBU1@H@Z
